early_num_events,early_num_unique_activities,early_observed_hours,early_avg_waiting_time_hours,early_median_waiting_time_hours,early_max_waiting_time_hours,early_total_waiting_time_hours,early_num_waits_over_24h,early_activity_a_accepted,early_activity_a_cancelled,early_activity_a_complete,early_activity_a_concept,early_activity_a_create_application,early_activity_a_denied,early_activity_a_incomplete,early_activity_a_pending,early_activity_a_submitted,early_activity_a_validating,early_activity_o_accepted,early_activity_o_cancelled,early_activity_o_create_offer,early_activity_o_created,early_activity_o_refused,early_activity_o_returned,early_activity_o_sent_mail_and_online,early_activity_o_sent_online_only,early_activity_w_assess_potential_fraud,early_activity_w_call_after_offers,early_activity_w_call_incomplete_files,early_activity_w_complete_application,early_activity_w_handle_leads,early_activity_w_shortened_completion_,early_activity_w_validate_application,delay_probability,actual_delayed,risk_segment
22,11,138.31959777777777,6.586647513227513,0.00033972222222222227,96.42175416666667,138.31959777777777,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,4,2,0,0,0.4371923,1,high
22,14,121.96763166666666,5.80798246031746,3.3333333333333333e-06,119.05649027777777,121.96763166666665,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,4,0,3,0,0,4,0.002744296,0,low
11,5,36.516955277777775,3.6516955277777776,0.0033541666666666663,24.62272,36.516955277777775,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0.6637623,1,critical
18,11,140.90865055555557,8.288744150326796,0.00016944444444444445,93.49390749999999,140.90865055555554,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.42494696,0,high
59,18,111.39388805555555,1.9205842768199235,0.004358333333333334,43.753820833333336,111.39388805555556,1,1,0,1,1,1,1,2,0,1,3,0,0,1,1,1,1,1,0,0,4,13,6,3,0,17,0.00794373,0,low
31,11,141.10502194444445,4.703500731481482,0.015218055555555558,93.81238444444443,141.10502194444445,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,16,2,0,0,0.39803314,0,medium
27,14,162.5184625,6.250710096153846,0.0006523611111111112,87.49737916666666,162.5184625,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,5,3,0,3,0.019665191,0,low
27,11,46.88422833333333,1.8032395512820516,0.009958055555555555,45.17430388888889,46.88422833333334,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,8,5,0,0,0.44853094,0,high
23,12,110.38037499999999,5.017289772727273,0.00023763888888888888,88.76033722222222,110.380375,1,1,0,1,1,1,0,0,0,1,0,0,1,3,3,0,0,2,0,0,5,0,2,2,0,0,0.21842673,0,low
18,11,144.52694027777778,8.501584722222223,0.0002011111111111111,124.2962825,144.52694027777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.37547043,0,medium
19,12,136.321525,7.573418055555558,8.61111111111111e-05,135.9212013888889,136.32152500000004,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,3,0,0,3,0.013827424,0,low
24,11,134.33539888888888,5.840669516908213,0.004639444444444445,68.2567425,134.3353988888889,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,6,2,0,0,0.4067431,1,medium
22,11,167.1836061111111,7.9611241005291005,0.0074125,95.53151277777778,167.18360611111112,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,2,0,0,0.44062406,0,high
35,16,96.34004361111111,2.8335306944444447,0.0001409722222222222,45.690464444444444,96.34004361111111,2,1,0,1,1,1,0,1,1,0,2,1,0,1,1,0,1,0,1,0,3,6,4,0,0,9,0.0026969202,0,low
15,9,119.41853861111112,8.529895615079365,8.291666666666667e-05,119.22077805555556,119.41853861111112,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11836429,0,low
17,11,94.84669888888888,5.927918680555555,0.00019930555555555557,74.98483305555555,94.84669888888888,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.38233992,0,medium
15,9,100.44368944444444,7.174549246031746,9.569444444444445e-05,100.29595361111112,100.44368944444444,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11390268,0,low
23,11,24.49698888888889,1.113499494949495,0.00010250000000000001,12.395263611111112,24.49698888888889,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6,0,6,3,0,0,0.25369796,1,medium
24,14,140.37196833333334,6.103129057971015,0.00028916666666666663,88.97916666666667,140.37196833333334,3,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,3,2,0,3,0.018433215,0,low
28,14,163.0102913888889,6.037418199588478,0.01773638888888889,91.48701722222222,163.0102913888889,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,7,2,0,3,0.037798442,0,low
17,9,144.3028222222222,9.018926388888888,0.0013897222222222223,98.66993083333332,144.3028222222222,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,7,0,0,0,0.33768067,0,medium
15,9,122.71548444444444,8.765391746031746,0.00028638888888888887,122.51437138888889,122.71548444444444,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.14270052,0,low
24,10,163.0609611111111,7.089607004830917,0.011909444444444445,85.94580805555555,163.06096111111108,2,1,0,1,1,1,0,0,0,0,0,0,1,2,2,0,0,1,0,0,5,0,9,0,0,0,0.23525585,0,medium
33,14,140.70598555555557,4.397062048611111,0.00018819444444444444,123.194025,140.70598555555554,1,1,0,1,1,1,0,1,0,0,2,0,0,2,2,0,1,2,0,0,4,6,3,0,0,6,0.06790134,0,low
25,14,167.0478975,6.9603290625000005,9.097222222222221e-05,94.07754944444444,167.0478975,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,6,3,3,0,0,3,0.021279614,0,low
15,11,24.492774166666663,1.749483869047619,0.00010916666666666667,24.387529444444443,24.492774166666667,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,2,2,0,0,0.37974367,1,medium
21,11,167.38401583333334,8.369200791666668,0.00036875000000000005,118.93259361111112,167.38401583333334,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,5,2,0,0,0.54452676,0,critical
24,11,129.300455,5.621758913043478,0.0017638888888888888,95.19204722222221,129.300455,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,8,3,0,0,0.40443835,0,medium
23,12,131.9601275,5.998187613636364,0.006116527777777778,75.19372916666666,131.9601275,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,1,1,0,5,0,5,2,0,0,0.3732689,0,medium
17,11,136.52754833333333,8.532971770833333,0.00019333333333333333,97.35963805555555,136.52754833333333,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.33836833,0,medium
19,11,143.58424722222222,7.97690262345679,0.0032393055555555556,95.71247055555554,143.58424722222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.41194162,1,high
23,11,93.22676944444444,4.2375804292929296,0.004047222222222223,90.36472472222223,93.22676944444446,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,7,2,0,0,0.47913647,0,critical
18,9,97.84145722222222,5.755379836601308,0.00037222222222222225,76.48998666666667,97.84145722222223,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.17592059,0,low
20,12,114.72756972222221,6.038293143274854,0.00025111111111111113,66.59079361111111,114.72756972222221,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,4,0,0,3,0.020846117,0,low
21,11,109.38351777777777,5.469175888888889,0.002911111111111111,85.84958027777778,109.38351777777777,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.22657207,0,low
20,11,118.56988361111111,6.240520190058479,0.002641111111111111,73.52524,118.56988361111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,7,2,0,0,0.5263605,0,critical
19,13,164.43819416666665,9.135455231481481,7.083333333333332e-05,96.70397722222224,164.43819416666668,2,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,4,0,3,2,0,0,0.0019904037,0,low
19,11,115.68634611111112,6.427019228395061,0.0017194444444444444,90.13143027777777,115.68634611111109,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.44869217,1,high
18,9,103.17753083333332,6.069266519607844,0.003125,96.51577166666667,103.17753083333334,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,6,0,0,0,0.0952735,0,low
17,11,117.98600972222222,7.374125607638889,0.00015277777777777777,96.50145166666667,117.98600972222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.3970547,0,medium
15,11,0.13204166666666667,0.009431547619047619,4.138888888888889e-05,0.05009222222222222,0.13204166666666667,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,2,2,0,0,0.25968516,1,medium
17,11,72.95379916666667,4.559612447916667,0.00028333333333333335,46.762550555555556,72.95379916666667,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.3723157,0,medium
35,16,143.5405086111111,4.22177966503268,0.00011305555555555556,99.24441833333334,143.54050861111114,2,1,0,1,1,1,0,1,0,1,2,0,0,1,1,0,1,1,0,0,4,6,4,3,0,6,0.026991067,0,low
20,11,166.91283194444443,8.784885891812866,0.00047472222222222224,129.58790944444445,166.91283194444446,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,2,2,0,0,0.3201489,0,medium
19,11,117.00916972222223,6.500509429012345,0.0015230555555555557,94.73526472222221,117.00916972222221,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.40506282,0,medium
18,11,146.46578333333332,8.615634313725492,0.0005402777777777778,116.94130666666668,146.46578333333335,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.38420618,0,medium
22,11,137.29385833333333,6.537802777777777,0.002181111111111111,94.93553333333332,137.29385833333333,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,4,2,0,0,0.43941572,0,high
19,11,129.84773583333333,7.2137631018518515,0.004574444444444444,79.66473305555556,129.84773583333333,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,6,2,0,0,0.49114344,0,critical
23,11,109.88716027777778,4.994870921717172,0.00183125,88.37164416666667,109.88716027777778,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,5,2,0,0,0.24376744,1,medium
15,9,162.0096413888889,11.572117242063488,0.00016916666666666667,161.73243305555553,162.00964138888884,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.24986298,0,medium
15,9,88.96635611111111,6.354739722222223,0.00017166666666666665,88.83587416666667,88.96635611111112,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11103776,0,low
24,14,114.59181555555556,4.9822528502415455,0.00013972222222222223,68.27182055555555,114.59181555555554,2,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,4,0,3,0,0,6,0.0025527778,0,low
17,11,166.75607722222222,10.422254826388889,0.0002134722222222222,135.909525,166.75607722222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.20613411,0,low
21,11,126.65093777777777,6.332546888888889,0.001998611111111111,52.76680888888889,126.65093777777778,3,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,5,2,0,0,0.5127446,1,critical
28,14,99.45868333333334,3.6836549382716046,0.00042722222222222223,69.25948361111111,99.45868333333333,2,1,0,1,1,1,1,0,0,1,0,0,1,3,3,2,0,2,0,0,6,0,3,2,0,0,0.011336877,0,low
40,11,109.3446411111111,2.8037087464387462,0.010924444444444445,89.21874444444444,109.3446411111111,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,17,7,0,0,0.29126856,0,medium
20,11,25.208061111111114,1.3267400584795321,6.11111111111111e-06,24.986260555555557,25.20806111111111,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,0,0,2,0,0,4,0,3,0,0,0,0.0031629198,0,low
21,11,75.75312722222222,3.787656361111111,0.00068375,27.872845555555557,75.75312722222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,7,3,0,0,0.4911887,1,critical
15,9,87.62616388888888,6.259011706349206,0.00010736111111111112,87.45864333333333,87.62616388888888,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.094953164,0,low
19,11,116.17366888888888,6.454092716049383,0.003265972222222222,89.44056,116.17366888888888,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.42244598,1,high
15,9,106.95878777777777,7.639913412698412,0.0002020833333333333,106.70316583333333,106.95878777777777,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11903755,0,low
16,11,82.2272875,5.481819166666666,0.000105,81.90984333333333,82.22728749999999,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,3,2,0,0,0.35261342,0,medium
27,12,163.6394063888889,6.293823322649573,0.0035166666666666666,118.18731333333332,163.6394063888889,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,9,0,0,3,0.027399924,0,low
21,12,166.95303944444444,8.347651972222222,0.0002461111111111111,93.75607305555556,166.95303944444444,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.028962111,0,low
15,9,117.33809666666666,8.381292619047619,0.0002334722222222222,117.2545075,117.33809666666666,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.12405728,0,low
21,11,141.9799172222222,7.098995861111111,0.013870833333333334,110.93285611111111,141.9799172222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.38534763,0,medium
18,11,117.62618694444444,6.919187467320262,0.00041305555555555556,97.62031777777777,117.62618694444444,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.3774949,0,medium
17,11,34.85665777777778,2.1785411111111106,0.00023999999999999998,33.42699722222222,34.85665777777777,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.33217046,0,medium
15,9,94.16364638888888,6.725974742063492,8.763888888888889e-05,94.00648805555556,94.16364638888889,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11937691,0,low
42,16,144.43718194444443,3.5228580962059617,1.5555555555555555e-05,94.26196805555556,144.43718194444443,2,1,0,1,1,1,0,2,1,0,2,1,0,1,1,0,1,1,0,0,6,12,3,0,0,7,0.0015117294,0,low
19,11,115.59420722222222,6.421900401234568,0.002628611111111111,91.06973583333334,115.59420722222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.415855,0,high
22,13,114.65607305555555,5.459813002645502,0.0001686111111111111,90.5912625,114.65607305555555,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,6,0,4,2,0,0,0.002726992,0,low
15,11,39.9984475,2.857031964285714,2.9583333333333332e-05,39.73017222222222,39.9984475,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,2,2,0,0,0.3691358,1,medium
31,16,147.5876861111111,4.919589537037037,0.0013181944444444445,94.8852225,147.5876861111111,2,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,6,5,4,2,0,3,0.05288822,0,low
18,9,136.8488272222222,8.049931013071895,0.003454166666666667,111.88671972222222,136.8488272222222,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,6,0,0,0,0.18952902,0,low
20,9,142.03645416666666,7.475602850877192,0.010229722222222222,89.04942027777778,142.03645416666666,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,8,0,0,0,0.26762816,0,medium
30,13,166.44727972222225,5.739561369731801,0.0009388888888888888,87.6029388888889,166.44727972222222,2,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,3,11,4,0,0,3,0.06945078,0,low
31,14,167.01846388888887,5.56728212962963,0.00185875,67.4396388888889,167.0184638888889,3,1,0,1,1,1,0,1,0,0,1,0,0,2,2,0,1,2,0,0,6,5,3,0,0,4,0.026776437,0,low
21,12,134.66571694444445,6.733285847222223,0.00032,109.3150313888889,134.66571694444445,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.028267842,0,low
18,11,76.15739555555555,4.479846797385621,0.00020972222222222223,53.63552611111111,76.15739555555555,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,5,2,0,0,0.458665,0,high
23,13,22.551398055555556,1.025063547979798,0.00019680555555555554,21.276170555555556,22.551398055555556,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,3,0,5,5,0,0,0.014257272,0,low
17,9,115.21454027777777,7.200908767361111,0.0011875,87.35144972222221,115.21454027777777,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.24089819,0,medium
18,11,124.98371666666667,7.351983333333333,0.00059,115.40401555555556,124.98371666666667,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.20315288,0,low
21,11,86.03808305555555,4.301904152777778,0.013547222222222223,43.74077083333333,86.03808305555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,8,2,0,0,0.48701718,0,critical
18,11,121.04580666666666,7.120341568627451,0.00035222222222222225,118.72549472222222,121.04580666666666,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.20137823,0,low
13,5,68.55442777777778,5.712868981481481,0.006197222222222222,49.70703083333333,68.55442777777778,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0.6950903,0,critical
19,11,111.27511972222221,6.181951095679013,0.0003163888888888889,93.10368472222223,111.27511972222223,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.29773206,0,medium
18,11,108.30456416666667,6.370856715686275,0.0003677777777777778,88.72430111111112,108.30456416666668,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.19242139,1,low
21,11,137.19217583333332,6.859608791666666,0.013105555555555554,86.52346388888888,137.19217583333332,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,8,2,0,0,0.5288232,1,critical
16,9,116.6053975,7.773693166666666,0.0003711111111111111,116.49807249999999,116.6053975,1,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,3,0,3,0,0,0,0.22365537,0,low
19,11,146.6666238888889,8.148145771604938,0.004454861111111112,115.08322638888889,146.6666238888889,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,6,2,0,0,0.48716968,0,critical
21,13,161.36854944444445,8.068427472222222,9.388888888888889e-05,93.99858944444445,161.36854944444445,2,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,6,0,3,2,0,0,0.0028674176,0,low
24,13,142.7413627777778,6.206146207729468,0.00022833333333333332,103.42899888888888,142.74136277777777,2,1,0,1,1,1,0,0,0,0,1,0,1,2,2,0,1,1,0,0,6,0,3,0,0,3,0.03236365,0,low
20,11,128.877485,6.783025526315789,0.00017888888888888889,101.1370125,128.87748499999998,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,1,0,0,5,0,3,2,0,0,0.5000887,0,critical
33,12,110.62261083333333,3.4569565885416664,0.002044166666666667,88.51490361111111,110.62261083333333,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,3,5,0,5,9,0,0,0.40460518,1,medium
19,13,144.3024061111111,8.01680033950617,5.4444444444444446e-05,100.86073694444444,144.30240611111108,2,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,4,0,3,2,0,0,0.0027089692,0,low
24,11,129.8817588888889,5.6470329951690825,0.0005944444444444444,91.04320722222222,129.8817588888889,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,5,3,0,0,0.5047098,1,critical
15,9,93.97721694444445,6.712658353174603,0.00010041666666666666,93.84372083333334,93.97721694444444,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11659335,0,low
26,14,144.72837944444444,5.789135177777777,0.0003805555555555556,93.17439222222221,144.72837944444444,2,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,0,0,6,0,2,2,0,3,0.017745355,0,low
18,11,134.86107972222223,7.933004689542486,0.00040083333333333334,92.99769861111112,134.86107972222226,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.3950517,1,medium
30,14,165.19181166666667,5.696269367816093,0.004506388888888889,52.16762194444445,165.1918116666667,3,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,2,0,0,6,0,5,3,0,3,0.01882626,0,low
17,11,91.39631055555556,5.7122694097222215,0.00013458333333333334,90.34263055555554,91.39631055555554,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.39767832,1,medium
23,11,114.32976527777778,5.196807512626263,0.0008694444444444444,94.83041,114.32976527777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,5,0,0,0.40589488,1,medium
23,11,112.84868388888889,5.129485631313131,0.008731111111111111,110.99282555555556,112.84868388888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,0,6,2,0,0,0.22594735,0,low
18,11,137.09164333333334,8.06421431372549,0.0001775,99.50135527777778,137.09164333333334,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.42898053,0,high
21,12,143.04909666666668,7.152454833333333,0.00019652777777777778,93.72890222222223,143.04909666666666,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.024672795,0,low
21,11,114.76469527777778,5.738234763888888,0.00017833333333333335,89.53626638888889,114.76469527777778,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.4747761,0,critical
18,9,120.09482249999999,7.064401323529411,0.0033933333333333333,92.44471805555555,120.09482249999999,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,4,0,0,0,0.24465466,0,medium
44,16,138.84174777777778,3.228877855297157,1.4444444444444444e-05,73.97730944444444,138.84174777777775,2,1,0,1,1,1,0,2,1,0,3,1,0,1,1,0,1,0,1,0,3,12,3,0,0,11,0.002130044,0,low
21,11,114.79054666666667,5.739527333333333,0.002357222222222222,87.8888261111111,114.79054666666666,2,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,8,0,4,0,0,0,0.0052026855,0,low
28,15,84.67816166666667,3.1362282098765433,0.0005463888888888889,46.13091305555556,84.67816166666667,2,1,0,1,1,1,0,0,0,1,1,0,0,2,2,0,1,1,0,0,4,0,2,2,3,5,0.022683285,0,low
17,11,89.87683972222223,5.617302482638888,0.00019097222222222223,88.38195388888889,89.87683972222221,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.3547411,0,medium
19,9,97.03261833333333,5.390701018518518,0.004971111111111111,96.34320166666667,97.03261833333333,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,9,0,0,0,0.25299436,0,medium
18,11,100.15578472222222,5.891516748366013,0.00035777777777777777,94.83551722222222,100.15578472222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.14494205,0,low
19,11,117.73647638888889,6.540915354938271,0.00022541666666666665,87.80935583333333,117.73647638888887,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.42931584,0,high
22,11,91.6711036111111,4.365290648148148,0.001342222222222222,66.45263833333333,91.6711036111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,9,2,0,0,0.48361033,0,critical
24,12,142.30407583333334,6.1871337318840585,0.00022083333333333335,116.67826111111111,142.30407583333334,1,1,0,1,1,1,0,0,0,0,1,0,0,2,2,0,1,2,0,0,6,0,3,0,0,3,0.038901452,0,low
15,9,85.00088527777777,6.071491805555555,3.0555555555555556e-06,84.92182138888889,85.00088527777777,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.10336712,0,low
25,14,93.05342611111111,3.877226087962963,8.666666666666667e-05,75.18560416666666,93.05342611111111,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4,5,3,0,0,3,0.0342251,0,low
17,9,88.55183222222223,5.534489513888889,0.001377638888888889,87.95716416666667,88.55183222222223,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.1052458,0,low
28,11,140.06541972222223,5.1876081378600825,0.004863888888888889,96.6845313888889,140.06541972222223,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,15,0,3,2,0,0,0.40381643,1,medium
23,11,90.40068527777778,4.109122058080808,0.00014694444444444444,89.98116416666666,90.40068527777777,1,1,0,1,1,1,0,0,0,1,0,0,0,3,3,0,0,3,0,0,5,0,2,2,0,0,0.14914548,0,low
22,11,123.44957083333334,5.878550992063492,0.007090277777777778,89.85072472222222,123.44957083333334,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,2,0,0,0.46150863,1,critical
10,5,2.054801388888889,0.22831126543209881,0.0022819444444444445,2.0066405555555558,2.0548013888888894,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0.568846,0,critical
20,11,167.56566,8.819245263157896,0.003756388888888889,97.68582083333334,167.56566,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.4353553,1,high
17,9,163.6721113888889,10.229506961805557,0.0017766666666666668,119.59725166666668,163.6721113888889,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.23495533,1,medium
